,avg_pace,meters,name,pace,position,spm,time
77.0,84.0,463.0,ГУМРФ-2,87.0,4.0,56.0,7802.0
78.0,84.0,468.0,ГУМРФ-2,88.0,4.0,55.0,7901.0
79.0,84.0,474.0,ГУМРФ-2,89.0,4.0,54.0,8001.0
80.0,84.0,480.0,ГУМРФ-2,89.0,4.0,56.0,8102.0
81.0,84.0,486.0,ГУМРФ-2,89.0,4.0,54.0,8203.0
82.0,85.0,491.0,ГУМРФ-2,90.0,4.0,53.0,8302.0
83.0,85.0,496.0,ГУМРФ-2,94.0,4.0,57.0,8402.0
84.0,85.0,501.0,ГУМРФ-2,94.0,4.0,57.0,8500.0
85.0,85.0,504.0,ГУМРФ-2,94.0,4.0,57.0,8601.0
86.0,86.0,508.0,ГУМРФ-2,122.0,3.0,18.0,8702.0
87.0,86.0,513.0,ГУМРФ-2,99.0,3.0,61.0,8801.0
88.0,86.0,519.0,ГУМРФ-2,91.0,3.0,60.0,8902.0
89.0,86.0,525.0,ГУМРФ-2,86.0,3.0,60.0,9002.0
90.0,86.0,531.0,ГУМРФ-2,82.0,3.0,61.0,9103.0
91.0,86.0,537.0,ГУМРФ-2,80.0,3.0,60.0,9202.0
92.0,86.0,544.0,ГУМРФ-2,80.0,3.0,57.0,9303.0
93.0,86.0,550.0,ГУМРФ-2,80.0,3.0,57.0,9402.0
94.0,86.0,556.0,ГУМРФ-2,81.0,3.0,56.0,9502.0
95.0,86.0,562.0,ГУМРФ-2,82.0,3.0,54.0,9602.0
96.0,85.0,568.0,ГУМРФ-2,82.0,3.0,56.0,9702.0
97.0,85.0,574.0,ГУМРФ-2,81.0,3.0,55.0,9801.0
98.0,85.0,581.0,ГУМРФ-2,81.0,3.0,54.0,9902.0
99.0,85.0,587.0,ГУМРФ-2,82.0,3.0,54.0,10002.0
100.0,85.0,593.0,ГУМРФ-2,83.0,3.0,55.0,10102.0
101.0,85.0,599.0,ГУМРФ-2,83.0,3.0,56.0,10202.0
102.0,85.0,605.0,ГУМРФ-2,85.0,3.0,54.0,10301.0
103.0,85.0,611.0,ГУМРФ-2,83.0,3.0,57.0,10402.0
104.0,85.0,617.0,ГУМРФ-2,83.0,3.0,56.0,10502.0
105.0,85.0,623.0,ГУМРФ-2,83.0,3.0,56.0,10601.0
106.0,85.0,629.0,ГУМРФ-2,84.0,3.0,55.0,10701.0
107.0,85.0,635.0,ГУМРФ-2,84.0,3.0,56.0,10802.0
108.0,85.0,641.0,ГУМРФ-2,84.0,3.0,54.0,10901.0
109.0,85.0,646.0,ГУМРФ-2,85.0,3.0,55.0,11001.0
110.0,85.0,652.0,ГУМРФ-2,86.0,3.0,55.0,11102.0
111.0,85.0,658.0,ГУМРФ-2,85.0,3.0,55.0,11201.0
112.0,85.0,664.0,ГУМРФ-2,85.0,3.0,55.0,11301.0
113.0,85.0,670.0,ГУМРФ-2,85.0,3.0,55.0,11401.0
114.0,85.0,676.0,ГУМРФ-2,86.0,3.0,56.0,11502.0
115.0,85.0,682.0,ГУМРФ-2,86.0,3.0,56.0,11602.0
116.0,85.0,688.0,ГУМРФ-2,87.0,3.0,56.0,11701.0
117.0,85.0,693.0,ГУМРФ-2,87.0,3.0,57.0,11801.0
118.0,85.0,699.0,ГУМРФ-2,86.0,3.0,57.0,11902.0
119.0,85.0,705.0,ГУМРФ-2,86.0,3.0,57.0,12001.0
120.0,85.0,711.0,ГУМРФ-2,86.0,3.0,57.0,12101.0
121.0,85.0,717.0,ГУМРФ-2,86.0,3.0,59.0,12202.0
122.0,85.0,723.0,ГУМРФ-2,86.0,3.0,57.0,12302.0
123.0,85.0,728.0,ГУМРФ-2,86.0,3.0,57.0,12401.0
124.0,85.0,734.0,ГУМРФ-2,86.0,3.0,57.0,12502.0
125.0,85.0,740.0,ГУМРФ-2,86.0,3.0,57.0,12602.0
126.0,85.0,745.0,ГУМРФ-2,88.0,3.0,62.0,12700.0
127.0,85.0,750.0,ГУМРФ-2,88.0,3.0,62.0,12799.0
128.0,85.0,753.0,ГУМРФ-2,88.0,3.0,62.0,12899.0
129.0,85.0,757.0,ГУМРФ-2,88.0,3.0,62.0,13000.0
130.0,86.0,762.0,ГУМРФ-2,117.0,3.0,14.0,13101.0
131.0,86.0,768.0,ГУМРФ-2,89.0,3.0,43.0,13201.0
132.0,86.0,774.0,ГУМРФ-2,89.0,3.0,43.0,13301.0
133.0,86.0,780.0,ГУМРФ-2,84.0,3.0,43.0,13401.0
134.0,86.0,787.0,ГУМРФ-2,82.0,3.0,43.0,13502.0
135.0,86.0,793.0,ГУМРФ-2,82.0,3.0,43.0,13602.0
136.0,86.0,798.0,ГУМРФ-2,82.0,3.0,43.0,13700.0
137.0,86.0,805.0,ГУМРФ-2,83.0,3.0,43.0,13801.0
138.0,86.0,811.0,ГУМРФ-2,82.0,3.0,43.0,13902.0
139.0,86.0,817.0,ГУМРФ-2,82.0,3.0,43.0,14002.0
140.0,86.0,823.0,ГУМРФ-2,83.0,3.0,42.0,14101.0
141.0,86.0,829.0,ГУМРФ-2,83.0,3.0,42.0,14201.0
142.0,86.0,835.0,ГУМРФ-2,83.0,3.0,42.0,14302.0
143.0,86.0,841.0,ГУМРФ-2,83.0,3.0,41.0,14402.0
144.0,86.0,847.0,ГУМРФ-2,84.0,3.0,42.0,14501.0
145.0,86.0,853.0,ГУМРФ-2,84.0,3.0,42.0,14601.0
146.0,86.0,859.0,ГУМРФ-2,84.0,3.0,41.0,14702.0
147.0,86.0,865.0,ГУМРФ-2,84.0,3.0,42.0,14801.0
148.0,86.0,871.0,ГУМРФ-2,83.0,3.0,42.0,14901.0
149.0,86.0,877.0,ГУМРФ-2,83.0,3.0,42.0,15001.0
150.0,86.0,883.0,ГУМРФ-2,85.0,3.0,39.0,15101.0
151.0,86.0,889.0,ГУМРФ-2,85.0,3.0,41.0,15201.0
152.0,86.0,895.0,ГУМРФ-2,85.0,3.0,41.0,15301.0
153.0,86.0,901.0,ГУМРФ-2,84.0,3.0,41.0,15401.0
154.0,86.0,907.0,ГУМРФ-2,83.0,3.0,42.0,15501.0
155.0,86.0,913.0,ГУМРФ-2,83.0,3.0,42.0,15601.0
156.0,85.0,919.0,ГУМРФ-2,82.0,3.0,42.0,15701.0
157.0,85.0,925.0,ГУМРФ-2,82.0,3.0,42.0,15801.0
158.0,85.0,931.0,ГУМРФ-2,82.0,3.0,42.0,15902.0
159.0,85.0,938.0,ГУМРФ-2,82.0,3.0,41.0,16001.0
160.0,85.0,944.0,ГУМРФ-2,82.0,3.0,43.0,16102.0
161.0,85.0,950.0,ГУМРФ-2,83.0,3.0,43.0,16202.0
162.0,85.0,956.0,ГУМРФ-2,83.0,3.0,43.0,16301.0
163.0,85.0,962.0,ГУМРФ-2,84.0,3.0,42.0,16401.0
164.0,85.0,968.0,ГУМРФ-2,85.0,3.0,42.0,16502.0
165.0,85.0,973.0,ГУМРФ-2,85.0,3.0,42.0,16601.0
166.0,85.0,980.0,ГУМРФ-2,85.0,3.0,41.0,16701.0
167.0,85.0,986.0,ГУМРФ-2,85.0,3.0,41.0,16801.0
168.0,85.0,991.0,ГУМРФ-2,85.0,4.0,41.0,16901.0
169.0,85.0,997.0,ГУМРФ-2,85.0,4.0,40.0,17000.0
170.0,85.0,1000.0,ГУМРФ-2,85.0,4.0,40.0,17054.0
0.0,0.0,2.0,ГУАП-1,0.0,2.0,0.0,103.0
1.0,130.0,7.0,ГУАП-1,128.0,2.0,0.0,204.0
2.0,130.0,13.0,ГУАП-1,97.0,3.0,53.0,303.0
3.0,112.0,19.0,ГУАП-1,87.0,4.0,54.0,404.0
4.0,103.0,25.0,ГУАП-1,82.0,4.0,53.0,505.0
5.0,97.0,32.0,ГУАП-1,80.0,4.0,53.0,604.0
6.0,94.0,38.0,ГУАП-1,80.0,4.0,50.0,704.0
7.0,91.0,44.0,ГУАП-1,79.0,4.0,53.0,804.0
8.0,89.0,51.0,ГУАП-1,79.0,4.0,53.0,905.0
9.0,88.0,57.0,ГУАП-1,79.0,4.0,54.0,1004.0
10.0,88.0,63.0,ГУАП-1,79.0,4.0,52.0,1105.0
11.0,87.0,69.0,ГУАП-1,80.0,4.0,49.0,1204.0
12.0,86.0,76.0,ГУАП-1,80.0,5.0,51.0,1305.0
13.0,86.0,82.0,ГУАП-1,79.0,4.0,54.0,1404.0
14.0,85.0,88.0,ГУАП-1,80.0,5.0,54.0,1505.0
15.0,85.0,95.0,ГУАП-1,80.0,5.0,54.0,1604.0
16.0,85.0,101.0,ГУАП-1,80.0,5.0,52.0,1704.0
17.0,85.0,107.0,ГУАП-1,81.0,5.0,52.0,1804.0
18.0,84.0,113.0,ГУАП-1,82.0,5.0,51.0,1905.0
19.0,84.0,119.0,ГУАП-1,82.0,5.0,50.0,2005.0
20.0,84.0,126.0,ГУАП-1,82.0,5.0,50.0,2105.0
21.0,84.0,132.0,ГУАП-1,82.0,5.0,50.0,2205.0
22.0,84.0,138.0,ГУАП-1,82.0,5.0,50.0,2304.0
23.0,84.0,144.0,ГУАП-1,82.0,5.0,49.0,2404.0
24.0,84.0,150.0,ГУАП-1,82.0,5.0,50.0,2504.0
25.0,84.0,156.0,ГУАП-1,82.0,5.0,48.0,2605.0
26.0,83.0,162.0,ГУАП-1,82.0,5.0,48.0,2705.0
27.0,83.0,168.0,ГУАП-1,82.0,5.0,48.0,2805.0
28.0,83.0,174.0,ГУАП-1,82.0,5.0,50.0,2904.0
29.0,83.0,181.0,ГУАП-1,82.0,5.0,50.0,3004.0
30.0,83.0,187.0,ГУАП-1,82.0,5.0,49.0,3104.0
31.0,83.0,193.0,ГУАП-1,82.0,5.0,47.0,3204.0
32.0,83.0,199.0,ГУАП-1,82.0,5.0,47.0,3305.0
33.0,83.0,205.0,ГУАП-1,82.0,5.0,47.0,3404.0
34.0,83.0,211.0,ГУАП-1,82.0,5.0,48.0,3504.0
35.0,83.0,217.0,ГУАП-1,83.0,5.0,47.0,3604.0
36.0,83.0,223.0,ГУАП-1,83.0,5.0,48.0,3704.0
37.0,83.0,229.0,ГУАП-1,83.0,5.0,48.0,3804.0
38.0,83.0,235.0,ГУАП-1,84.0,4.0,46.0,3904.0
39.0,83.0,241.0,ГУАП-1,84.0,4.0,47.0,4004.0
40.0,83.0,246.0,ГУАП-1,86.0,4.0,62.0,4103.0
41.0,83.0,251.0,ГУАП-1,86.0,4.0,62.0,4203.0
42.0,83.0,255.0,ГУАП-1,86.0,4.0,62.0,4302.0
43.0,83.0,258.0,ГУАП-1,86.0,4.0,62.0,4403.0
44.0,86.0,261.0,ГУАП-1,86.0,5.0,62.0,4503.0
45.0,87.0,265.0,ГУАП-1,128.0,5.0,13.0,4603.0
46.0,87.0,270.0,ГУАП-1,121.0,5.0,62.0,4704.0
47.0,87.0,276.0,ГУАП-1,99.0,5.0,54.0,4804.0
48.0,87.0,281.0,ГУАП-1,93.0,5.0,48.0,4903.0
49.0,87.0,287.0,ГУАП-1,94.0,5.0,46.0,5003.0
50.0,87.0,292.0,ГУАП-1,90.0,5.0,46.0,5104.0
51.0,87.0,298.0,ГУАП-1,90.0,5.0,46.0,5204.0
52.0,87.0,304.0,ГУАП-1,88.0,5.0,48.0,5303.0
53.0,87.0,310.0,ГУАП-1,87.0,5.0,47.0,5404.0
54.0,87.0,315.0,ГУАП-1,88.0,5.0,45.0,5504.0
55.0,87.0,321.0,ГУАП-1,88.0,5.0,45.0,5604.0
56.0,87.0,327.0,ГУАП-1,88.0,5.0,47.0,5704.0
57.0,87.0,332.0,ГУАП-1,87.0,5.0,45.0,5803.0
58.0,87.0,338.0,ГУАП-1,86.0,5.0,46.0,5904.0
59.0,87.0,344.0,ГУАП-1,86.0,5.0,46.0,6004.0
60.0,87.0,350.0,ГУАП-1,85.0,5.0,48.0,6104.0
61.0,87.0,356.0,ГУАП-1,85.0,5.0,51.0,6203.0
62.0,87.0,362.0,ГУАП-1,85.0,6.0,47.0,6304.0
63.0,87.0,368.0,ГУАП-1,85.0,6.0,48.0,6404.0
64.0,87.0,374.0,ГУАП-1,85.0,6.0,48.0,6504.0
65.0,87.0,380.0,ГУАП-1,86.0,6.0,47.0,6603.0
66.0,87.0,386.0,ГУАП-1,86.0,6.0,45.0,6703.0
67.0,87.0,392.0,ГУАП-1,85.0,6.0,48.0,6803.0
68.0,87.0,397.0,ГУАП-1,85.0,6.0,48.0,6904.0
69.0,87.0,403.0,ГУАП-1,85.0,6.0,48.0,7004.0
70.0,87.0,409.0,ГУАП-1,86.0,6.0,45.0,7103.0
71.0,87.0,415.0,ГУАП-1,85.0,6.0,48.0,7203.0
72.0,87.0,421.0,ГУАП-1,86.0,6.0,47.0,7303.0
73.0,87.0,427.0,ГУАП-1,85.0,6.0,53.0,7403.0
74.0,87.0,433.0,ГУАП-1,85.0,6.0,53.0,7503.0
75.0,87.0,438.0,ГУАП-1,86.0,6.0,53.0,7604.0
76.0,87.0,444.0,ГУАП-1,87.0,6.0,55.0,7703.0
77.0,87.0,450.0,ГУАП-1,87.0,6.0,54.0,7803.0
78.0,87.0,456.0,ГУАП-1,87.0,6.0,53.0,7903.0
79.0,87.0,462.0,ГУАП-1,87.0,6.0,53.0,8003.0
80.0,87.0,467.0,ГУАП-1,88.0,6.0,52.0,8103.0
81.0,87.0,473.0,ГУАП-1,89.0,6.0,52.0,8203.0
82.0,87.0,478.0,ГУАП-1,89.0,6.0,52.0,8303.0
83.0,87.0,484.0,ГУАП-1,89.0,6.0,50.0,8404.0
84.0,87.0,490.0,ГУАП-1,90.0,6.0,50.0,8502.0
85.0,87.0,495.0,ГУАП-1,91.0,5.0,49.0,8603.0
86.0,87.0,500.0,ГУАП-1,91.0,5.0,49.0,8702.0
87.0,87.0,504.0,ГУАП-1,91.0,5.0,49.0,8803.0
88.0,87.0,508.0,ГУАП-1,91.0,5.0,49.0,8901.0
89.0,88.0,512.0,ГУАП-1,116.0,5.0,15.0,9003.0
90.0,88.0,517.0,ГУАП-1,111.0,6.0,55.0,9102.0
91.0,88.0,522.0,ГУАП-1,101.0,6.0,52.0,9203.0
92.0,88.0,527.0,ГУАП-1,94.0,6.0,55.0,9303.0
93.0,88.0,533.0,ГУАП-1,90.0,7.0,55.0,9403.0
94.0,88.0,538.0,ГУАП-1,87.0,7.0,59.0,9503.0
95.0,88.0,544.0,ГУАП-1,87.0,7.0,59.0,9603.0
96.0,88.0,550.0,ГУАП-1,88.0,7.0,53.0,9704.0
97.0,88.0,556.0,ГУАП-1,88.0,7.0,56.0,9804.0
98.0,88.0,562.0,ГУАП-1,86.0,7.0,55.0,9904.0
99.0,88.0,568.0,ГУАП-1,84.0,7.0,54.0,10003.0
100.0,88.0,574.0,ГУАП-1,84.0,7.0,54.0,10103.0
101.0,88.0,580.0,ГУАП-1,84.0,7.0,53.0,10203.0
102.0,88.0,586.0,ГУАП-1,84.0,7.0,53.0,10303.0
103.0,88.0,592.0,ГУАП-1,84.0,7.0,52.0,10404.0
104.0,88.0,598.0,ГУАП-1,84.0,7.0,52.0,10503.0
105.0,88.0,603.0,ГУАП-1,84.0,7.0,51.0,10603.0
106.0,88.0,609.0,ГУАП-1,84.0,7.0,51.0,10704.0
107.0,88.0,615.0,ГУАП-1,85.0,7.0,50.0,10803.0
108.0,88.0,621.0,ГУАП-1,85.0,7.0,51.0,10903.0
109.0,88.0,627.0,ГУАП-1,85.0,7.0,51.0,11004.0
110.0,88.0,633.0,ГУАП-1,85.0,7.0,51.0,11103.0
111.0,88.0,639.0,ГУАП-1,85.0,7.0,51.0,11204.0
112.0,88.0,645.0,ГУАП-1,86.0,7.0,49.0,11302.0
113.0,88.0,651.0,ГУАП-1,86.0,7.0,50.0,11403.0
114.0,88.0,657.0,ГУАП-1,86.0,7.0,47.0,11503.0
115.0,88.0,662.0,ГУАП-1,86.0,7.0,50.0,11603.0
116.0,88.0,668.0,ГУАП-1,86.0,7.0,50.0,11703.0
117.0,88.0,674.0,ГУАП-1,87.0,7.0,50.0,11803.0
118.0,88.0,680.0,ГУАП-1,87.0,7.0,50.0,11902.0
119.0,88.0,685.0,ГУАП-1,87.0,7.0,50.0,12003.0
120.0,88.0,691.0,ГУАП-1,87.0,7.0,49.0,12103.0
121.0,88.0,697.0,ГУАП-1,88.0,7.0,49.0,12203.0
122.0,88.0,702.0,ГУАП-1,88.0,7.0,49.0,12303.0
123.0,88.0,708.0,ГУАП-1,88.0,7.0,48.0,12403.0
124.0,88.0,714.0,ГУАП-1,88.0,7.0,51.0,12502.0
125.0,88.0,720.0,ГУАП-1,88.0,7.0,50.0,12602.0
126.0,88.0,725.0,ГУАП-1,89.0,7.0,50.0,12704.0
127.0,88.0,731.0,ГУАП-1,88.0,7.0,51.0,12804.0
128.0,88.0,737.0,ГУАП-1,88.0,6.0,51.0,12903.0
129.0,88.0,742.0,ГУАП-1,88.0,6.0,49.0,13003.0
130.0,88.0,748.0,ГУАП-1,89.0,6.0,51.0,13103.0
131.0,88.0,753.0,ГУАП-1,89.0,6.0,51.0,13201.0
132.0,88.0,757.0,ГУАП-1,89.0,6.0,51.0,13303.0
133.0,88.0,760.0,ГУАП-1,89.0,6.0,51.0,13403.0
134.0,88.0,765.0,ГУАП-1,114.0,6.0,15.0,13501.0
135.0,88.0,770.0,ГУАП-1,106.0,6.0,42.0,13603.0
136.0,88.0,776.0,ГУАП-1,83.0,6.0,48.0,13703.0
137.0,88.0,783.0,ГУАП-1,83.0,6.0,48.0,13803.0
138.0,88.0,789.0,ГУАП-1,77.0,6.0,46.0,13903.0
139.0,88.0,796.0,ГУАП-1,75.0,6.0,46.0,14003.0
140.0,88.0,803.0,ГУАП-1,75.0,6.0,47.0,14103.0
141.0,88.0,810.0,ГУАП-1,75.0,6.0,47.0,14203.0
142.0,88.0,816.0,ГУАП-1,75.0,6.0,47.0,14303.0
143.0,88.0,823.0,ГУАП-1,75.0,6.0,45.0,14403.0
144.0,87.0,830.0,ГУАП-1,76.0,6.0,45.0,14503.0
145.0,87.0,836.0,ГУАП-1,76.0,6.0,45.0,14603.0
146.0,87.0,843.0,ГУАП-1,77.0,6.0,44.0,14702.0
147.0,87.0,849.0,ГУАП-1,77.0,6.0,44.0,14803.0
148.0,87.0,856.0,ГУАП-1,78.0,6.0,45.0,14903.0
149.0,87.0,862.0,ГУАП-1,78.0,6.0,45.0,15003.0
150.0,87.0,869.0,ГУАП-1,78.0,6.0,43.0,15103.0
151.0,87.0,875.0,ГУАП-1,79.0,6.0,45.0,15203.0
152.0,87.0,881.0,ГУАП-1,79.0,6.0,45.0,15303.0
153.0,87.0,888.0,ГУАП-1,79.0,6.0,45.0,15403.0
154.0,87.0,894.0,ГУАП-1,80.0,6.0,43.0,15502.0
155.0,87.0,900.0,ГУАП-1,80.0,6.0,45.0,15603.0
156.0,87.0,907.0,ГУАП-1,79.0,6.0,45.0,15703.0
157.0,87.0,913.0,ГУАП-1,79.0,6.0,45.0,15803.0
158.0,86.0,919.0,ГУАП-1,78.0,6.0,50.0,15902.0
159.0,86.0,926.0,ГУАП-1,77.0,6.0,49.0,16003.0
160.0,86.0,933.0,ГУАП-1,77.0,6.0,50.0,16103.0
161.0,86.0,939.0,ГУАП-1,78.0,6.0,48.0,16203.0
162.0,86.0,945.0,ГУАП-1,78.0,6.0,48.0,16303.0
163.0,86.0,952.0,ГУАП-1,80.0,6.0,48.0,16403.0
164.0,86.0,958.0,ГУАП-1,80.0,6.0,50.0,16502.0
165.0,86.0,964.0,ГУАП-1,79.0,6.0,50.0,16602.0
166.0,86.0,971.0,ГУАП-1,79.0,6.0,51.0,16702.0
167.0,86.0,977.0,ГУАП-1,79.0,6.0,51.0,16803.0
168.0,86.0,983.0,ГУАП-1,79.0,6.0,51.0,16903.0
169.0,86.0,989.0,ГУАП-1,80.0,6.0,50.0,17003.0
170.0,86.0,996.0,ГУАП-1,80.0,6.0,49.0,17102.0
171.0,86.0,1000.0,ГУАП-1,81.0,6.0,49.0,17169.0
0.0,305.0,5.0,РТК-2,125.0,8.0,0.0,201.0
1.0,148.0,10.0,РТК-2,99.0,8.0,78.0,301.0
2.0,130.0,16.0,РТК-2,88.0,8.0,77.0,401.0
3.0,120.0,21.0,РТК-2,88.0,8.0,70.0,502.0
4.0,113.0,27.0,РТК-2,87.0,8.0,67.0,601.0
5.0,108.0,33.0,РТК-2,85.0,9.0,68.0,701.0
6.0,104.0,39.0,РТК-2,84.0,9.0,66.0,802.0
7.0,99.0,45.0,РТК-2,83.0,8.0,68.0,901.0
8.0,97.0,51.0,РТК-2,82.0,8.0,66.0,1002.0
9.0,96.0,57.0,РТК-2,83.0,8.0,65.0,1101.0
10.0,95.0,63.0,РТК-2,85.0,8.0,62.0,1202.0
11.0,94.0,69.0,РТК-2,85.0,8.0,64.0,1302.0
12.0,93.0,75.0,РТК-2,84.0,8.0,63.0,1401.0
13.0,92.0,81.0,РТК-2,84.0,8.0,63.0,1501.0
14.0,92.0,87.0,РТК-2,84.0,8.0,62.0,1600.0
15.0,91.0,93.0,РТК-2,85.0,8.0,61.0,1701.0
16.0,91.0,99.0,РТК-2,85.0,8.0,64.0,1801.0
17.0,91.0,105.0,РТК-2,85.0,8.0,62.0,1900.0
18.0,90.0,111.0,РТК-2,85.0,8.0,64.0,2000.0
19.0,90.0,117.0,РТК-2,86.0,8.0,63.0,2101.0
20.0,90.0,122.0,РТК-2,87.0,8.0,62.0,2201.0
21.0,90.0,128.0,РТК-2,88.0,8.0,60.0,2301.0
22.0,90.0,134.0,РТК-2,88.0,8.0,63.0,2401.0
23.0,90.0,140.0,РТК-2,87.0,8.0,64.0,2501.0
24.0,90.0,145.0,РТК-2,87.0,8.0,65.0,2601.0
25.0,89.0,151.0,РТК-2,87.0,8.0,63.0,2701.0
26.0,89.0,157.0,РТК-2,88.0,8.0,64.0,2801.0
27.0,89.0,163.0,РТК-2,88.0,8.0,63.0,2901.0
28.0,89.0,168.0,РТК-2,89.0,8.0,64.0,3001.0
29.0,89.0,174.0,РТК-2,89.0,8.0,63.0,3100.0
30.0,89.0,179.0,РТК-2,90.0,8.0,63.0,3201.0
31.0,89.0,185.0,РТК-2,91.0,8.0,60.0,3301.0
32.0,89.0,191.0,РТК-2,91.0,8.0,60.0,3401.0
33.0,89.0,196.0,РТК-2,91.0,8.0,63.0,3500.0
34.0,89.0,201.0,РТК-2,91.0,8.0,62.0,3600.0
35.0,90.0,207.0,РТК-2,93.0,8.0,60.0,3701.0
36.0,90.0,212.0,РТК-2,94.0,8.0,60.0,3801.0
37.0,90.0,218.0,РТК-2,94.0,8.0,63.0,3900.0
38.0,90.0,223.0,РТК-2,95.0,8.0,59.0,4000.0
39.0,90.0,228.0,РТК-2,95.0,8.0,59.0,4100.0
40.0,90.0,232.0,РТК-2,95.0,8.0,59.0,4200.0
41.0,90.0,236.0,РТК-2,95.0,9.0,59.0,4299.0
42.0,92.0,239.0,РТК-2,120.0,9.0,17.0,4400.0
43.0,92.0,244.0,РТК-2,124.0,9.0,54.0,4501.0
44.0,92.0,249.0,РТК-2,100.0,9.0,59.0,4601.0
45.0,92.0,254.0,РТК-2,96.0,8.0,52.0,4701.0
46.0,92.0,260.0,РТК-2,89.0,8.0,64.0,4800.0
47.0,92.0,266.0,РТК-2,86.0,8.0,58.0,4900.0
48.0,92.0,272.0,РТК-2,84.0,8.0,63.0,5001.0
49.0,92.0,278.0,РТК-2,84.0,8.0,63.0,5100.0
50.0,92.0,284.0,РТК-2,85.0,8.0,63.0,5200.0
51.0,92.0,290.0,РТК-2,86.0,8.0,66.0,5301.0
52.0,91.0,296.0,РТК-2,86.0,8.0,67.0,5400.0
53.0,91.0,301.0,РТК-2,85.0,8.0,67.0,5500.0
54.0,91.0,307.0,РТК-2,86.0,8.0,64.0,5601.0
55.0,91.0,313.0,РТК-2,86.0,9.0,66.0,5701.0
56.0,91.0,319.0,РТК-2,86.0,9.0,65.0,5800.0
57.0,91.0,325.0,РТК-2,87.0,9.0,65.0,5900.0
58.0,91.0,330.0,РТК-2,88.0,9.0,64.0,6000.0
59.0,91.0,336.0,РТК-2,88.0,9.0,65.0,6101.0
60.0,91.0,342.0,РТК-2,89.0,9.0,60.0,6201.0
61.0,91.0,347.0,РТК-2,89.0,9.0,63.0,6300.0
62.0,91.0,353.0,РТК-2,89.0,9.0,62.0,6401.0
63.0,91.0,359.0,РТК-2,90.0,9.0,61.0,6501.0
64.0,91.0,364.0,РТК-2,90.0,9.0,60.0,6600.0
65.0,91.0,370.0,РТК-2,90.0,9.0,60.0,6700.0
66.0,91.0,375.0,РТК-2,90.0,9.0,60.0,6801.0
67.0,91.0,381.0,РТК-2,91.0,9.0,55.0,6900.0
68.0,91.0,386.0,РТК-2,92.0,9.0,59.0,7000.0
69.0,91.0,392.0,РТК-2,92.0,9.0,59.0,7100.0
70.0,91.0,397.0,РТК-2,92.0,9.0,59.0,7201.0
71.0,91.0,403.0,РТК-2,92.0,9.0,53.0,7301.0
72.0,91.0,408.0,РТК-2,92.0,9.0,53.0,7400.0
73.0,91.0,414.0,РТК-2,91.0,9.0,56.0,7501.0
74.0,91.0,419.0,РТК-2,91.0,9.0,57.0,7601.0
75.0,91.0,425.0,РТК-2,91.0,9.0,59.0,7701.0
76.0,91.0,430.0,РТК-2,93.0,9.0,55.0,7800.0
77.0,91.0,435.0,РТК-2,93.0,9.0,57.0,7899.0
78.0,91.0,441.0,РТК-2,93.0,9.0,55.0,8001.0
79.0,91.0,446.0,РТК-2,94.0,9.0,53.0,8100.0
80.0,91.0,452.0,РТК-2,95.0,9.0,55.0,8201.0
81.0,91.0,457.0,РТК-2,95.0,9.0,52.0,8300.0
82.0,91.0,462.0,РТК-2,96.0,9.0,51.0,8400.0
83.0,91.0,467.0,РТК-2,96.0,9.0,51.0,8501.0
84.0,91.0,472.0,РТК-2,97.0,9.0,51.0,8599.0
85.0,91.0,477.0,РТК-2,97.0,9.0,51.0,8699.0
86.0,91.0,480.0,РТК-2,97.0,9.0,51.0,8798.0
87.0,92.0,484.0,РТК-2,117.0,9.0,18.0,8900.0
88.0,92.0,489.0,РТК-2,121.0,9.0,63.0,8999.0
89.0,92.0,494.0,РТК-2,107.0,9.0,61.0,9100.0
90.0,92.0,499.0,РТК-2,95.0,9.0,61.0,9201.0
91.0,92.0,505.0,РТК-2,91.0,9.0,62.0,9299.0
92.0,92.0,511.0,РТК-2,88.0,9.0,64.0,9400.0
93.0,92.0,516.0,РТК-2,89.0,9.0,58.0,9500.0
94.0,92.0,522.0,РТК-2,92.0,9.0,61.0,9600.0
95.0,92.0,527.0,РТК-2,91.0,9.0,59.0,9700.0
96.0,92.0,533.0,РТК-2,89.0,9.0,61.0,9800.0
97.0,92.0,539.0,РТК-2,89.0,9.0,59.0,9900.0
98.0,92.0,544.0,РТК-2,88.0,9.0,66.0,10000.0
99.0,92.0,550.0,РТК-2,88.0,9.0,66.0,10101.0
100.0,92.0,556.0,РТК-2,88.0,9.0,67.0,10200.0
101.0,92.0,562.0,РТК-2,87.0,9.0,65.0,10301.0
102.0,92.0,567.0,РТК-2,87.0,9.0,67.0,10401.0
103.0,92.0,573.0,РТК-2,87.0,9.0,68.0,10499.0
104.0,92.0,579.0,РТК-2,88.0,9.0,66.0,10600.0
105.0,92.0,584.0,РТК-2,89.0,9.0,72.0,10700.0
106.0,92.0,590.0,РТК-2,90.0,9.0,70.0,10799.0
107.0,92.0,596.0,РТК-2,90.0,9.0,72.0,10899.0
108.0,92.0,601.0,РТК-2,91.0,9.0,71.0,11000.0
109.0,92.0,607.0,РТК-2,92.0,9.0,72.0,11100.0
110.0,92.0,612.0,РТК-2,93.0,9.0,66.0,11199.0
111.0,92.0,617.0,РТК-2,94.0,9.0,73.0,11300.0
112.0,92.0,622.0,РТК-2,95.0,9.0,70.0,11400.0
