,avg_pace,meters,name,pace,position,spm,time
0.0,362.0,4.0,ВШЭ СПБ - 2,124.0,2.0,0.0,200.0
1.0,191.0,9.0,ВШЭ СПБ - 2,107.0,2.0,64.0,301.0
2.0,129.0,15.0,ВШЭ СПБ - 2,95.0,2.0,65.0,402.0
3.0,118.0,21.0,ВШЭ СПБ - 2,88.0,2.0,63.0,502.0
4.0,111.0,27.0,ВШЭ СПБ - 2,84.0,2.0,65.0,602.0
5.0,106.0,33.0,ВШЭ СПБ - 2,83.0,2.0,62.0,702.0
6.0,103.0,39.0,ВШЭ СПБ - 2,84.0,2.0,63.0,801.0
7.0,101.0,45.0,ВШЭ СПБ - 2,84.0,2.0,62.0,902.0
8.0,99.0,51.0,ВШЭ СПБ - 2,85.0,2.0,61.0,1002.0
9.0,97.0,56.0,ВШЭ СПБ - 2,85.0,2.0,59.0,1102.0
10.0,96.0,62.0,ВШЭ СПБ - 2,85.0,2.0,59.0,1202.0
11.0,95.0,68.0,ВШЭ СПБ - 2,86.0,2.0,58.0,1301.0
12.0,95.0,74.0,ВШЭ СПБ - 2,86.0,2.0,59.0,1402.0
13.0,94.0,80.0,ВШЭ СПБ - 2,87.0,2.0,57.0,1501.0
14.0,94.0,85.0,ВШЭ СПБ - 2,88.0,2.0,58.0,1601.0
15.0,94.0,91.0,ВШЭ СПБ - 2,88.0,2.0,58.0,1701.0
16.0,93.0,97.0,ВШЭ СПБ - 2,88.0,2.0,58.0,1801.0
17.0,93.0,103.0,ВШЭ СПБ - 2,88.0,2.0,58.0,1901.0
18.0,93.0,108.0,ВШЭ СПБ - 2,88.0,2.0,57.0,2001.0
19.0,92.0,114.0,ВШЭ СПБ - 2,88.0,2.0,57.0,2102.0
20.0,92.0,120.0,ВШЭ СПБ - 2,88.0,2.0,59.0,2201.0
21.0,92.0,125.0,ВШЭ СПБ - 2,89.0,2.0,56.0,2301.0
22.0,92.0,131.0,ВШЭ СПБ - 2,89.0,2.0,57.0,2402.0
23.0,92.0,137.0,ВШЭ СПБ - 2,89.0,2.0,57.0,2502.0
24.0,92.0,142.0,ВШЭ СПБ - 2,89.0,2.0,58.0,2601.0
25.0,91.0,148.0,ВШЭ СПБ - 2,89.0,2.0,58.0,2702.0
26.0,91.0,153.0,ВШЭ СПБ - 2,91.0,2.0,58.0,2802.0
27.0,91.0,159.0,ВШЭ СПБ - 2,91.0,2.0,57.0,2902.0
28.0,91.0,164.0,ВШЭ СПБ - 2,91.0,2.0,58.0,3001.0
29.0,91.0,170.0,ВШЭ СПБ - 2,91.0,2.0,57.0,3101.0
30.0,91.0,176.0,ВШЭ СПБ - 2,91.0,2.0,57.0,3202.0
31.0,91.0,181.0,ВШЭ СПБ - 2,90.0,2.0,57.0,3301.0
32.0,91.0,187.0,ВШЭ СПБ - 2,90.0,2.0,56.0,3401.0
33.0,91.0,192.0,ВШЭ СПБ - 2,90.0,2.0,59.0,3502.0
34.0,91.0,198.0,ВШЭ СПБ - 2,90.0,2.0,57.0,3601.0
35.0,91.0,203.0,ВШЭ СПБ - 2,91.0,2.0,56.0,3751.0
36.0,91.0,209.0,ВШЭ СПБ - 2,91.0,2.0,56.0,3801.0
37.0,91.0,214.0,ВШЭ СПБ - 2,92.0,2.0,57.0,3901.0
38.0,91.0,220.0,ВШЭ СПБ - 2,92.0,2.0,57.0,4001.0
39.0,91.0,224.0,ВШЭ СПБ - 2,92.0,2.0,57.0,4101.0
40.0,91.0,228.0,ВШЭ СПБ - 2,92.0,3.0,57.0,4201.0
41.0,92.0,233.0,ВШЭ СПБ - 2,110.0,3.0,19.0,4302.0
42.0,92.0,238.0,ВШЭ СПБ - 2,99.0,3.0,52.0,4401.0
43.0,92.0,244.0,ВШЭ СПБ - 2,92.0,3.0,56.0,4501.0
44.0,92.0,250.0,ВШЭ СПБ - 2,86.0,3.0,57.0,4601.0
45.0,92.0,256.0,ВШЭ СПБ - 2,85.0,2.0,51.0,4701.0
46.0,92.0,262.0,ВШЭ СПБ - 2,85.0,2.0,51.0,4801.0
47.0,92.0,267.0,ВШЭ СПБ - 2,84.0,2.0,57.0,4901.0
48.0,91.0,273.0,ВШЭ СПБ - 2,86.0,2.0,51.0,5001.0
49.0,91.0,279.0,ВШЭ СПБ - 2,86.0,2.0,55.0,5101.0
50.0,91.0,285.0,ВШЭ СПБ - 2,88.0,2.0,52.0,5202.0
51.0,91.0,291.0,ВШЭ СПБ - 2,89.0,2.0,54.0,5301.0
52.0,91.0,296.0,ВШЭ СПБ - 2,92.0,2.0,45.0,5401.0
53.0,91.0,301.0,ВШЭ СПБ - 2,95.0,2.0,57.0,5501.0
54.0,91.0,307.0,ВШЭ СПБ - 2,95.0,2.0,57.0,5602.0
55.0,91.0,312.0,ВШЭ СПБ - 2,94.0,2.0,55.0,5701.0
56.0,91.0,317.0,ВШЭ СПБ - 2,95.0,2.0,48.0,5800.0
57.0,91.0,323.0,ВШЭ СПБ - 2,93.0,2.0,53.0,5900.0
58.0,91.0,328.0,ВШЭ СПБ - 2,91.0,2.0,57.0,6001.0
59.0,91.0,334.0,ВШЭ СПБ - 2,93.0,2.0,49.0,6101.0
60.0,92.0,339.0,ВШЭ СПБ - 2,92.0,2.0,53.0,6201.0
61.0,92.0,344.0,ВШЭ СПБ - 2,92.0,2.0,53.0,6301.0
62.0,92.0,350.0,ВШЭ СПБ - 2,95.0,3.0,39.0,6400.0
63.0,92.0,355.0,ВШЭ СПБ - 2,94.0,3.0,54.0,6501.0
64.0,92.0,360.0,ВШЭ СПБ - 2,94.0,3.0,51.0,6601.0
65.0,92.0,366.0,ВШЭ СПБ - 2,93.0,3.0,51.0,6701.0
66.0,92.0,371.0,ВШЭ СПБ - 2,91.0,3.0,53.0,6802.0
67.0,92.0,377.0,ВШЭ СПБ - 2,91.0,3.0,53.0,6901.0
68.0,92.0,383.0,ВШЭ СПБ - 2,89.0,3.0,55.0,7001.0
69.0,92.0,388.0,ВШЭ СПБ - 2,89.0,3.0,53.0,7101.0
70.0,92.0,394.0,ВШЭ СПБ - 2,91.0,3.0,51.0,7201.0
71.0,92.0,399.0,ВШЭ СПБ - 2,91.0,3.0,54.0,7301.0
72.0,91.0,405.0,ВШЭ СПБ - 2,90.0,3.0,56.0,7400.0
73.0,91.0,410.0,ВШЭ СПБ - 2,91.0,3.0,52.0,7501.0
74.0,91.0,416.0,ВШЭ СПБ - 2,92.0,3.0,51.0,7601.0
75.0,91.0,421.0,ВШЭ СПБ - 2,92.0,3.0,51.0,7701.0
76.0,91.0,427.0,ВШЭ СПБ - 2,90.0,3.0,54.0,7802.0
77.0,91.0,432.0,ВШЭ СПБ - 2,91.0,3.0,55.0,7900.0
78.0,91.0,438.0,ВШЭ СПБ - 2,91.0,3.0,54.0,8001.0
79.0,91.0,443.0,ВШЭ СПБ - 2,90.0,3.0,56.0,8101.0
80.0,91.0,449.0,ВШЭ СПБ - 2,91.0,3.0,55.0,8200.0
81.0,91.0,454.0,ВШЭ СПБ - 2,92.0,3.0,54.0,8300.0
82.0,91.0,460.0,ВШЭ СПБ - 2,93.0,3.0,55.0,8401.0
83.0,91.0,465.0,ВШЭ СПБ - 2,95.0,3.0,54.0,8500.0
84.0,91.0,470.0,ВШЭ СПБ - 2,95.0,3.0,54.0,8599.0
85.0,91.0,474.0,ВШЭ СПБ - 2,95.0,3.0,54.0,8700.0
86.0,91.0,477.0,ВШЭ СПБ - 2,95.0,3.0,54.0,8798.0
87.0,93.0,481.0,ВШЭ СПБ - 2,121.0,3.0,14.0,8900.0
88.0,93.0,486.0,ВШЭ СПБ - 2,121.0,3.0,14.0,9001.0
89.0,93.0,492.0,ВШЭ СПБ - 2,100.0,3.0,48.0,9100.0
90.0,93.0,498.0,ВШЭ СПБ - 2,87.0,3.0,50.0,9200.0
91.0,92.0,504.0,ВШЭ СПБ - 2,84.0,3.0,49.0,9300.0
92.0,92.0,510.0,ВШЭ СПБ - 2,83.0,3.0,48.0,9401.0
93.0,92.0,516.0,ВШЭ СПБ - 2,83.0,3.0,48.0,9501.0
94.0,92.0,522.0,ВШЭ СПБ - 2,83.0,3.0,49.0,9600.0
95.0,92.0,528.0,ВШЭ СПБ - 2,83.0,3.0,49.0,9701.0
96.0,92.0,534.0,ВШЭ СПБ - 2,83.0,3.0,49.0,9800.0
97.0,92.0,540.0,ВШЭ СПБ - 2,83.0,3.0,49.0,9900.0
98.0,92.0,546.0,ВШЭ СПБ - 2,83.0,3.0,49.0,10000.0
99.0,91.0,552.0,ВШЭ СПБ - 2,83.0,3.0,49.0,10100.0
100.0,91.0,558.0,ВШЭ СПБ - 2,84.0,3.0,50.0,10201.0
101.0,91.0,564.0,ВШЭ СПБ - 2,84.0,3.0,49.0,10301.0
102.0,91.0,570.0,ВШЭ СПБ - 2,85.0,3.0,50.0,10401.0
103.0,91.0,576.0,ВШЭ СПБ - 2,85.0,3.0,48.0,10501.0
104.0,91.0,582.0,ВШЭ СПБ - 2,85.0,3.0,48.0,10601.0
105.0,91.0,588.0,ВШЭ СПБ - 2,85.0,3.0,47.0,10700.0
106.0,91.0,594.0,ВШЭ СПБ - 2,85.0,3.0,49.0,10801.0
107.0,91.0,600.0,ВШЭ СПБ - 2,85.0,3.0,49.0,10900.0
108.0,91.0,606.0,ВШЭ СПБ - 2,86.0,3.0,49.0,11001.0
109.0,91.0,611.0,ВШЭ СПБ - 2,86.0,3.0,49.0,11101.0
110.0,91.0,617.0,ВШЭ СПБ - 2,86.0,3.0,48.0,11200.0
111.0,91.0,623.0,ВШЭ СПБ - 2,87.0,3.0,49.0,11301.0
112.0,91.0,629.0,ВШЭ СПБ - 2,87.0,3.0,48.0,11400.0
113.0,91.0,634.0,ВШЭ СПБ - 2,88.0,3.0,47.0,11500.0
114.0,91.0,640.0,ВШЭ СПБ - 2,88.0,3.0,47.0,11600.0
115.0,91.0,646.0,ВШЭ СПБ - 2,88.0,3.0,46.0,11700.0
116.0,91.0,652.0,ВШЭ СПБ - 2,89.0,3.0,45.0,11801.0
117.0,91.0,657.0,ВШЭ СПБ - 2,90.0,3.0,46.0,11900.0
118.0,91.0,662.0,ВШЭ СПБ - 2,90.0,3.0,46.0,12001.0
119.0,91.0,668.0,ВШЭ СПБ - 2,90.0,3.0,46.0,12099.0
120.0,91.0,674.0,ВШЭ СПБ - 2,90.0,3.0,46.0,12200.0
121.0,91.0,679.0,ВШЭ СПБ - 2,90.0,3.0,50.0,12300.0
122.0,91.0,685.0,ВШЭ СПБ - 2,92.0,3.0,47.0,12401.0
123.0,91.0,690.0,ВШЭ СПБ - 2,92.0,3.0,47.0,12500.0
124.0,91.0,696.0,ВШЭ СПБ - 2,92.0,3.0,46.0,12600.0
125.0,91.0,701.0,ВШЭ СПБ - 2,91.0,3.0,46.0,12700.0
126.0,91.0,707.0,ВШЭ СПБ - 2,91.0,3.0,47.0,12800.0
127.0,91.0,712.0,ВШЭ СПБ - 2,91.0,3.0,47.0,12900.0
128.0,91.0,718.0,ВШЭ СПБ - 2,92.0,3.0,44.0,13000.0
129.0,91.0,722.0,ВШЭ СПБ - 2,92.0,3.0,44.0,13099.0
130.0,91.0,726.0,ВШЭ СПБ - 2,92.0,3.0,44.0,13198.0
131.0,91.0,730.0,ВШЭ СПБ - 2,92.0,3.0,44.0,13298.0
132.0,91.0,734.0,ВШЭ СПБ - 2,118.0,3.0,13.0,13400.0
133.0,91.0,739.0,ВШЭ СПБ - 2,104.0,3.0,60.0,13500.0
134.0,91.0,745.0,ВШЭ СПБ - 2,91.0,3.0,61.0,13601.0
135.0,91.0,750.0,ВШЭ СПБ - 2,85.0,3.0,60.0,13700.0
136.0,91.0,757.0,ВШЭ СПБ - 2,83.0,3.0,58.0,13800.0
137.0,91.0,763.0,ВШЭ СПБ - 2,81.0,3.0,61.0,13901.0
138.0,91.0,769.0,ВШЭ СПБ - 2,81.0,3.0,59.0,14001.0
139.0,91.0,775.0,ВШЭ СПБ - 2,82.0,3.0,58.0,14101.0
140.0,91.0,781.0,ВШЭ СПБ - 2,84.0,3.0,51.0,14200.0
141.0,91.0,787.0,ВШЭ СПБ - 2,84.0,3.0,51.0,14300.0
142.0,91.0,793.0,ВШЭ СПБ - 2,84.0,3.0,55.0,14401.0
143.0,91.0,799.0,ВШЭ СПБ - 2,84.0,3.0,53.0,14500.0
144.0,91.0,805.0,ВШЭ СПБ - 2,86.0,3.0,46.0,14599.0
145.0,91.0,811.0,ВШЭ СПБ - 2,85.0,3.0,53.0,14700.0
146.0,91.0,816.0,ВШЭ СПБ - 2,87.0,3.0,47.0,14800.0
147.0,91.0,822.0,ВШЭ СПБ - 2,87.0,3.0,47.0,14900.0
148.0,91.0,828.0,ВШЭ СПБ - 2,89.0,3.0,49.0,15000.0
149.0,91.0,833.0,ВШЭ СПБ - 2,90.0,3.0,46.0,15099.0
150.0,91.0,839.0,ВШЭ СПБ - 2,90.0,3.0,45.0,15200.0
151.0,91.0,844.0,ВШЭ СПБ - 2,90.0,3.0,45.0,15300.0
152.0,91.0,850.0,ВШЭ СПБ - 2,92.0,3.0,45.0,15400.0
153.0,91.0,856.0,ВШЭ СПБ - 2,88.0,3.0,53.0,15500.0
154.0,91.0,862.0,ВШЭ СПБ - 2,87.0,3.0,52.0,15600.0
155.0,91.0,867.0,ВШЭ СПБ - 2,86.0,3.0,49.0,15700.0
156.0,91.0,873.0,ВШЭ СПБ - 2,87.0,3.0,48.0,15800.0
157.0,90.0,879.0,ВШЭ СПБ - 2,87.0,3.0,48.0,15900.0
158.0,90.0,885.0,ВШЭ СПБ - 2,87.0,3.0,47.0,16000.0
159.0,90.0,891.0,ВШЭ СПБ - 2,87.0,3.0,49.0,16100.0
160.0,90.0,896.0,ВШЭ СПБ - 2,88.0,3.0,48.0,16200.0
161.0,90.0,902.0,ВШЭ СПБ - 2,88.0,3.0,49.0,16300.0
162.0,90.0,908.0,ВШЭ СПБ - 2,88.0,3.0,49.0,16400.0
163.0,90.0,913.0,ВШЭ СПБ - 2,89.0,3.0,49.0,16500.0
164.0,90.0,919.0,ВШЭ СПБ - 2,92.0,3.0,43.0,16600.0
165.0,90.0,924.0,ВШЭ СПБ - 2,92.0,3.0,52.0,16700.0
166.0,90.0,930.0,ВШЭ СПБ - 2,91.0,3.0,54.0,16800.0
167.0,90.0,935.0,ВШЭ СПБ - 2,91.0,3.0,51.0,16900.0
168.0,90.0,941.0,ВШЭ СПБ - 2,91.0,3.0,51.0,17000.0
169.0,90.0,946.0,ВШЭ СПБ - 2,91.0,3.0,50.0,17100.0
170.0,90.0,952.0,ВШЭ СПБ - 2,91.0,3.0,51.0,17199.0
171.0,90.0,957.0,ВШЭ СПБ - 2,92.0,3.0,48.0,17300.0
172.0,90.0,963.0,ВШЭ СПБ - 2,92.0,3.0,49.0,17400.0
173.0,90.0,968.0,ВШЭ СПБ - 2,92.0,3.0,51.0,17499.0
174.0,90.0,973.0,ВШЭ СПБ - 2,92.0,3.0,51.0,17600.0
175.0,90.0,979.0,ВШЭ СПБ - 2,92.0,3.0,48.0,17699.0
176.0,90.0,984.0,ВШЭ СПБ - 2,92.0,3.0,51.0,17800.0
177.0,90.0,990.0,ВШЭ СПБ - 2,94.0,3.0,49.0,17899.0
178.0,90.0,995.0,ВШЭ СПБ - 2,94.0,3.0,49.0,18000.0
179.0,0.0,1000.0,ВШЭ СПБ - 2,0.0,3.0,0.0,18096.0
0.0,266.0,2.0,Горный-4,121.0,1.0,0.0,154.0
1.0,167.0,7.0,Горный-4,99.0,1.0,81.0,254.0
2.0,136.0,12.0,Горный-4,93.0,1.0,73.0,354.0
3.0,120.0,18.0,Горный-4,87.0,1.0,70.0,455.0
4.0,111.0,24.0,Горный-4,84.0,1.0,65.0,554.0
5.0,100.0,30.0,Горный-4,81.0,1.0,64.0,655.0
6.0,97.0,36.0,Горный-4,81.0,1.0,63.0,754.0
7.0,95.0,42.0,Горный-4,80.0,1.0,63.0,854.0
8.0,93.0,49.0,Горный-4,81.0,1.0,62.0,955.0
9.0,92.0,55.0,Горный-4,81.0,1.0,65.0,1054.0
10.0,91.0,61.0,Горный-4,81.0,1.0,63.0,1154.0
11.0,90.0,67.0,Горный-4,81.0,1.0,62.0,1255.0
12.0,89.0,74.0,Горный-4,81.0,1.0,61.0,1355.0
13.0,88.0,80.0,Горный-4,81.0,1.0,59.0,1454.0
14.0,88.0,86.0,Горный-4,81.0,1.0,57.0,1554.0
15.0,87.0,92.0,Горный-4,81.0,1.0,56.0,1653.0
16.0,87.0,98.0,Горный-4,82.0,1.0,58.0,1754.0
17.0,87.0,104.0,Горный-4,82.0,1.0,58.0,1854.0
18.0,87.0,110.0,Горный-4,82.0,1.0,55.0,1954.0
19.0,86.0,116.0,Горный-4,82.0,1.0,57.0,2054.0
20.0,86.0,123.0,Горный-4,83.0,1.0,57.0,2154.0
21.0,86.0,129.0,Горный-4,83.0,1.0,57.0,2254.0
22.0,86.0,135.0,Горный-4,83.0,1.0,56.0,2353.0
23.0,85.0,141.0,Горный-4,83.0,1.0,58.0,2454.0
24.0,85.0,147.0,Горный-4,83.0,1.0,57.0,2554.0
25.0,85.0,153.0,Горный-4,84.0,1.0,56.0,2653.0
26.0,85.0,159.0,Горный-4,84.0,1.0,57.0,2754.0
27.0,85.0,165.0,Горный-4,84.0,1.0,57.0,2854.0
28.0,85.0,171.0,Горный-4,84.0,1.0,56.0,2954.0
29.0,85.0,177.0,Горный-4,85.0,1.0,55.0,3053.0
30.0,85.0,183.0,Горный-4,85.0,1.0,56.0,3154.0
31.0,85.0,188.0,Горный-4,86.0,1.0,55.0,3253.0
32.0,85.0,194.0,Горный-4,86.0,1.0,55.0,3353.0
33.0,85.0,200.0,Горный-4,86.0,1.0,55.0,3454.0
34.0,85.0,206.0,Горный-4,86.0,1.0,55.0,3554.0
35.0,85.0,212.0,Горный-4,85.0,1.0,57.0,3653.0
36.0,85.0,218.0,Горный-4,85.0,1.0,58.0,3753.0
