,avg_pace,meters,name,pace,position,spm,time
13.0,87.0,81.0,ВАС-3,81.0,4.0,76.0,1400.0
14.0,87.0,87.0,ВАС-3,81.0,4.0,75.0,1501.0
15.0,86.0,93.0,ВАС-3,82.0,4.0,70.0,1600.0
16.0,86.0,99.0,ВАС-3,82.0,4.0,76.0,1701.0
17.0,86.0,105.0,ВАС-3,82.0,4.0,77.0,1800.0
18.0,85.0,111.0,ВАС-3,82.0,4.0,77.0,1901.0
19.0,85.0,118.0,ВАС-3,82.0,4.0,79.0,2000.0
20.0,85.0,124.0,ВАС-3,82.0,4.0,72.0,2100.0
21.0,85.0,130.0,ВАС-3,83.0,4.0,73.0,2201.0
22.0,85.0,136.0,ВАС-3,84.0,4.0,73.0,2300.0
23.0,85.0,142.0,ВАС-3,84.0,4.0,73.0,2400.0
24.0,85.0,148.0,ВАС-3,84.0,4.0,74.0,2501.0
25.0,85.0,154.0,ВАС-3,84.0,4.0,74.0,2601.0
26.0,85.0,159.0,ВАС-3,85.0,4.0,71.0,2700.0
27.0,85.0,165.0,ВАС-3,86.0,4.0,76.0,2801.0
28.0,85.0,171.0,ВАС-3,87.0,4.0,75.0,2901.0
29.0,85.0,177.0,ВАС-3,87.0,4.0,70.0,3001.0
30.0,85.0,183.0,ВАС-3,87.0,4.0,68.0,3100.0
31.0,85.0,188.0,ВАС-3,87.0,4.0,70.0,3200.0
32.0,85.0,194.0,ВАС-3,87.0,4.0,71.0,3300.0
33.0,85.0,200.0,ВАС-3,87.0,4.0,72.0,3401.0
34.0,85.0,206.0,ВАС-3,88.0,4.0,72.0,3501.0
35.0,85.0,211.0,ВАС-3,88.0,4.0,73.0,3600.0
36.0,85.0,217.0,ВАС-3,88.0,4.0,72.0,3701.0
37.0,85.0,223.0,ВАС-3,89.0,4.0,73.0,3800.0
38.0,85.0,228.0,ВАС-3,90.0,4.0,74.0,3901.0
39.0,86.0,234.0,ВАС-3,91.0,4.0,70.0,4000.0
40.0,86.0,239.0,ВАС-3,91.0,4.0,69.0,4100.0
41.0,86.0,244.0,ВАС-3,91.0,4.0,69.0,4200.0
42.0,86.0,249.0,ВАС-3,91.0,4.0,69.0,4300.0
43.0,87.0,253.0,ВАС-3,121.0,4.0,110.0,4400.0
44.0,87.0,257.0,ВАС-3,111.0,4.0,102.0,4499.0
45.0,88.0,263.0,ВАС-3,101.0,4.0,88.0,4600.0
46.0,88.0,269.0,ВАС-3,86.0,4.0,78.0,4700.0
47.0,87.0,275.0,ВАС-3,83.0,4.0,79.0,4800.0
48.0,87.0,281.0,ВАС-3,81.0,4.0,76.0,4901.0
49.0,87.0,287.0,ВАС-3,81.0,4.0,70.0,5001.0
50.0,87.0,294.0,ВАС-3,80.0,4.0,68.0,5101.0
51.0,87.0,300.0,ВАС-3,80.0,4.0,65.0,5201.0
52.0,87.0,306.0,ВАС-3,81.0,4.0,69.0,5300.0
53.0,87.0,312.0,ВАС-3,81.0,4.0,67.0,5401.0
54.0,87.0,318.0,ВАС-3,83.0,4.0,63.0,5500.0
55.0,86.0,324.0,ВАС-3,82.0,4.0,70.0,5600.0
56.0,86.0,330.0,ВАС-3,82.0,4.0,72.0,5700.0
57.0,86.0,337.0,ВАС-3,83.0,4.0,66.0,5800.0
58.0,86.0,343.0,ВАС-3,83.0,4.0,70.0,5900.0
59.0,86.0,349.0,ВАС-3,84.0,4.0,67.0,6000.0
60.0,86.0,354.0,ВАС-3,86.0,4.0,68.0,6100.0
61.0,86.0,360.0,ВАС-3,86.0,4.0,73.0,6201.0
62.0,86.0,366.0,ВАС-3,85.0,4.0,76.0,6301.0
63.0,86.0,372.0,ВАС-3,86.0,4.0,71.0,6401.0
64.0,86.0,378.0,ВАС-3,85.0,4.0,63.0,6501.0
65.0,86.0,384.0,ВАС-3,84.0,4.0,67.0,6601.0
66.0,86.0,390.0,ВАС-3,84.0,4.0,67.0,6700.0
67.0,86.0,396.0,ВАС-3,85.0,4.0,63.0,6800.0
68.0,86.0,402.0,ВАС-3,84.0,4.0,67.0,6899.0
69.0,86.0,408.0,ВАС-3,85.0,4.0,64.0,7001.0
70.0,86.0,413.0,ВАС-3,87.0,4.0,60.0,7099.0
71.0,86.0,419.0,ВАС-3,86.0,4.0,65.0,7199.0
72.0,86.0,425.0,ВАС-3,87.0,4.0,63.0,7299.0
73.0,86.0,431.0,ВАС-3,87.0,4.0,63.0,7400.0
74.0,86.0,436.0,ВАС-3,88.0,4.0,59.0,7500.0
75.0,86.0,442.0,ВАС-3,87.0,4.0,63.0,7600.0
76.0,86.0,448.0,ВАС-3,88.0,4.0,62.0,7700.0
77.0,86.0,453.0,ВАС-3,89.0,4.0,61.0,7799.0
78.0,86.0,459.0,ВАС-3,88.0,4.0,60.0,7899.0
79.0,86.0,465.0,ВАС-3,89.0,4.0,58.0,8000.0
80.0,86.0,471.0,ВАС-3,89.0,4.0,57.0,8100.0
81.0,86.0,476.0,ВАС-3,89.0,4.0,57.0,8199.0
82.0,86.0,482.0,ВАС-3,90.0,4.0,56.0,8300.0
83.0,86.0,486.0,ВАС-3,90.0,4.0,56.0,8398.0
84.0,87.0,491.0,ВАС-3,104.0,4.0,30.0,8499.0
85.0,87.0,496.0,ВАС-3,100.0,4.0,83.0,8600.0
86.0,87.0,502.0,ВАС-3,90.0,4.0,74.0,8699.0
87.0,87.0,508.0,ВАС-3,83.0,4.0,78.0,8800.0
88.0,87.0,514.0,ВАС-3,79.0,4.0,73.0,8900.0
89.0,86.0,521.0,ВАС-3,78.0,4.0,73.0,9000.0
90.0,86.0,527.0,ВАС-3,78.0,4.0,72.0,9099.0
91.0,86.0,534.0,ВАС-3,78.0,4.0,74.0,9200.0
92.0,86.0,540.0,ВАС-3,79.0,3.0,75.0,9299.0
93.0,86.0,546.0,ВАС-3,80.0,3.0,71.0,9400.0
94.0,86.0,553.0,ВАС-3,80.0,3.0,74.0,9500.0
95.0,86.0,559.0,ВАС-3,80.0,3.0,72.0,9599.0
96.0,86.0,565.0,ВАС-3,80.0,3.0,73.0,9700.0
97.0,86.0,571.0,ВАС-3,81.0,3.0,72.0,9799.0
98.0,86.0,578.0,ВАС-3,82.0,3.0,68.0,9900.0
99.0,86.0,584.0,ВАС-3,82.0,3.0,74.0,10000.0
100.0,86.0,590.0,ВАС-3,83.0,3.0,71.0,10099.0
101.0,86.0,596.0,ВАС-3,83.0,3.0,70.0,10200.0
102.0,86.0,602.0,ВАС-3,84.0,3.0,70.0,10300.0
103.0,86.0,608.0,ВАС-3,85.0,3.0,69.0,10400.0
104.0,86.0,613.0,ВАС-3,85.0,3.0,70.0,10499.0
105.0,86.0,619.0,ВАС-3,85.0,3.0,70.0,10600.0
106.0,86.0,625.0,ВАС-3,85.0,3.0,68.0,10699.0
107.0,86.0,631.0,ВАС-3,86.0,3.0,69.0,10800.0
108.0,86.0,637.0,ВАС-3,86.0,3.0,70.0,10900.0
109.0,86.0,643.0,ВАС-3,87.0,3.0,71.0,11000.0
110.0,86.0,649.0,ВАС-3,86.0,3.0,72.0,11099.0
111.0,86.0,654.0,ВАС-3,86.0,3.0,73.0,11200.0
112.0,86.0,660.0,ВАС-3,87.0,3.0,71.0,11299.0
113.0,86.0,666.0,ВАС-3,87.0,3.0,67.0,11400.0
114.0,86.0,672.0,ВАС-3,86.0,3.0,70.0,11499.0
115.0,86.0,678.0,ВАС-3,87.0,3.0,72.0,11599.0
116.0,86.0,683.0,ВАС-3,88.0,3.0,68.0,11699.0
117.0,86.0,689.0,ВАС-3,88.0,3.0,69.0,11799.0
118.0,86.0,695.0,ВАС-3,88.0,3.0,71.0,11899.0
119.0,86.0,700.0,ВАС-3,88.0,3.0,71.0,12000.0
120.0,86.0,706.0,ВАС-3,89.0,3.0,69.0,12099.0
121.0,86.0,712.0,ВАС-3,90.0,3.0,70.0,12199.0
122.0,86.0,717.0,ВАС-3,90.0,3.0,70.0,12299.0
123.0,86.0,723.0,ВАС-3,90.0,3.0,67.0,12399.0
124.0,86.0,728.0,ВАС-3,91.0,3.0,69.0,12499.0
125.0,86.0,734.0,ВАС-3,92.0,3.0,70.0,12599.0
126.0,86.0,739.0,ВАС-3,93.0,3.0,67.0,12699.0
127.0,86.0,744.0,ВАС-3,93.0,3.0,67.0,12799.0
128.0,86.0,749.0,ВАС-3,95.0,3.0,75.0,12899.0
129.0,86.0,754.0,ВАС-3,108.0,3.0,35.0,12999.0
130.0,86.0,758.0,ВАС-3,115.0,3.0,85.0,13099.0
131.0,86.0,764.0,ВАС-3,99.0,3.0,76.0,13199.0
132.0,86.0,770.0,ВАС-3,83.0,3.0,66.0,13299.0
133.0,86.0,776.0,ВАС-3,79.0,3.0,71.0,13400.0
134.0,86.0,783.0,ВАС-3,78.0,3.0,71.0,13499.0
135.0,86.0,789.0,ВАС-3,78.0,3.0,71.0,13599.0
136.0,86.0,796.0,ВАС-3,77.0,3.0,68.0,13700.0
137.0,86.0,802.0,ВАС-3,77.0,3.0,70.0,13800.0
138.0,86.0,809.0,ВАС-3,78.0,3.0,66.0,13900.0
139.0,86.0,815.0,ВАС-3,79.0,3.0,68.0,14000.0
140.0,86.0,822.0,ВАС-3,80.0,3.0,68.0,14099.0
141.0,86.0,828.0,ВАС-3,80.0,3.0,66.0,14199.0
142.0,86.0,834.0,ВАС-3,80.0,3.0,67.0,14299.0
143.0,86.0,840.0,ВАС-3,80.0,3.0,67.0,14400.0
144.0,86.0,847.0,ВАС-3,79.0,3.0,67.0,14499.0
145.0,86.0,853.0,ВАС-3,79.0,3.0,67.0,14600.0
146.0,86.0,859.0,ВАС-3,80.0,3.0,65.0,14699.0
147.0,86.0,866.0,ВАС-3,80.0,3.0,67.0,14799.0
148.0,85.0,872.0,ВАС-3,80.0,3.0,67.0,14899.0
149.0,85.0,878.0,ВАС-3,80.0,3.0,65.0,14999.0
150.0,85.0,885.0,ВАС-3,80.0,3.0,65.0,15099.0
151.0,85.0,891.0,ВАС-3,81.0,3.0,64.0,15199.0
152.0,85.0,897.0,ВАС-3,82.0,3.0,66.0,15299.0
153.0,85.0,903.0,ВАС-3,83.0,3.0,65.0,15399.0
154.0,85.0,909.0,ВАС-3,82.0,3.0,66.0,15500.0
155.0,85.0,915.0,ВАС-3,82.0,3.0,69.0,15599.0
156.0,85.0,921.0,ВАС-3,82.0,3.0,67.0,15699.0
157.0,85.0,927.0,ВАС-3,84.0,3.0,63.0,15799.0
158.0,85.0,933.0,ВАС-3,84.0,3.0,68.0,15899.0
159.0,85.0,939.0,ВАС-3,84.0,3.0,67.0,15998.0
160.0,85.0,945.0,ВАС-3,85.0,3.0,69.0,16098.0
161.0,85.0,951.0,ВАС-3,85.0,3.0,66.0,16199.0
162.0,85.0,957.0,ВАС-3,86.0,3.0,66.0,16298.0
163.0,85.0,963.0,ВАС-3,86.0,3.0,64.0,16399.0
164.0,85.0,969.0,ВАС-3,85.0,3.0,66.0,16499.0
165.0,85.0,975.0,ВАС-3,86.0,3.0,67.0,16599.0
166.0,85.0,981.0,ВАС-3,85.0,3.0,69.0,16699.0
167.0,85.0,986.0,ВАС-3,87.0,3.0,66.0,16799.0
168.0,85.0,992.0,ВАС-3,87.0,3.0,70.0,16898.0
169.0,85.0,998.0,ВАС-3,87.0,3.0,64.0,16999.0
170.0,0.0,1000.0,ВАС-3,0.0,3.0,0.0,17039.0
0.0,368.0,4.0,ПСПбГМУ-3,121.0,5.0,0.0,201.0
1.0,183.0,10.0,ПСПбГМУ-3,101.0,6.0,65.0,301.0
2.0,140.0,16.0,ПСПбГМУ-3,87.0,6.0,63.0,400.0
3.0,120.0,22.0,ПСПбГМУ-3,84.0,5.0,53.0,500.0
4.0,110.0,28.0,ПСПбГМУ-3,84.0,5.0,54.0,601.0
5.0,105.0,34.0,ПСПбГМУ-3,83.0,5.0,54.0,701.0
6.0,101.0,40.0,ПСПбГМУ-3,83.0,6.0,57.0,801.0
7.0,98.0,46.0,ПСПбГМУ-3,84.0,6.0,55.0,901.0
8.0,97.0,52.0,ПСПбГМУ-3,85.0,6.0,55.0,1001.0
9.0,96.0,58.0,ПСПбГМУ-3,85.0,6.0,55.0,1101.0
10.0,95.0,63.0,ПСПбГМУ-3,87.0,6.0,54.0,1201.0
11.0,94.0,69.0,ПСПбГМУ-3,87.0,6.0,52.0,1301.0
12.0,94.0,75.0,ПСПбГМУ-3,86.0,6.0,54.0,1400.0
13.0,93.0,81.0,ПСПбГМУ-3,88.0,6.0,54.0,1501.0
14.0,93.0,86.0,ПСПбГМУ-3,89.0,6.0,53.0,1600.0
15.0,92.0,92.0,ПСПбГМУ-3,87.0,6.0,52.0,1701.0
16.0,92.0,98.0,ПСПбГМУ-3,87.0,6.0,52.0,1801.0
17.0,92.0,104.0,ПСПбГМУ-3,86.0,6.0,54.0,1901.0
18.0,91.0,110.0,ПСПбГМУ-3,86.0,6.0,54.0,2001.0
19.0,91.0,115.0,ПСПбГМУ-3,86.0,6.0,54.0,2100.0
20.0,91.0,121.0,ПСПбГМУ-3,86.0,6.0,53.0,2200.0
21.0,91.0,127.0,ПСПбГМУ-3,87.0,6.0,49.0,2300.0
22.0,90.0,133.0,ПСПбГМУ-3,86.0,6.0,54.0,2401.0
23.0,90.0,139.0,ПСПбГМУ-3,88.0,7.0,50.0,2501.0
24.0,90.0,144.0,ПСПбГМУ-3,87.0,6.0,51.0,2600.0
25.0,90.0,150.0,ПСПбГМУ-3,87.0,6.0,51.0,2700.0
26.0,90.0,156.0,ПСПбГМУ-3,88.0,7.0,53.0,2801.0
27.0,90.0,161.0,ПСПбГМУ-3,90.0,7.0,50.0,2900.0
28.0,90.0,167.0,ПСПбГМУ-3,89.0,7.0,50.0,3000.0
29.0,90.0,173.0,ПСПбГМУ-3,89.0,7.0,51.0,3100.0
30.0,90.0,178.0,ПСПбГМУ-3,90.0,7.0,50.0,3200.0
31.0,90.0,184.0,ПСПбГМУ-3,90.0,7.0,50.0,3300.0
32.0,90.0,189.0,ПСПбГМУ-3,93.0,7.0,49.0,3400.0
33.0,90.0,194.0,ПСПбГМУ-3,95.0,7.0,49.0,3500.0
34.0,90.0,200.0,ПСПбГМУ-3,95.0,7.0,51.0,3601.0
35.0,90.0,205.0,ПСПбГМУ-3,95.0,7.0,51.0,3700.0
36.0,90.0,210.0,ПСПбГМУ-3,94.0,8.0,50.0,3800.0
37.0,90.0,216.0,ПСПбГМУ-3,94.0,8.0,50.0,3900.0
38.0,91.0,221.0,ПСПбГМУ-3,95.0,8.0,51.0,4000.0
39.0,91.0,226.0,ПСПбГМУ-3,95.0,8.0,52.0,4100.0
40.0,91.0,232.0,ПСПбГМУ-3,94.0,8.0,48.0,4199.0
41.0,91.0,237.0,ПСПбГМУ-3,95.0,8.0,48.0,4300.0
42.0,91.0,242.0,ПСПбГМУ-3,97.0,7.0,50.0,4401.0
43.0,91.0,247.0,ПСПбГМУ-3,97.0,7.0,50.0,4500.0
44.0,91.0,252.0,ПСПбГМУ-3,98.0,6.0,45.0,4601.0
45.0,91.0,257.0,ПСПбГМУ-3,97.0,6.0,58.0,4699.0
46.0,91.0,262.0,ПСПбГМУ-3,97.0,6.0,58.0,4800.0
47.0,91.0,265.0,ПСПбГМУ-3,97.0,6.0,58.0,4899.0
48.0,93.0,269.0,ПСПбГМУ-3,97.0,8.0,58.0,4999.0
49.0,93.0,274.0,ПСПбГМУ-3,121.0,8.0,15.0,5100.0
50.0,93.0,279.0,ПСПбГМУ-3,101.0,8.0,59.0,5201.0
51.0,93.0,285.0,ПСПбГМУ-3,91.0,8.0,60.0,5301.0
52.0,93.0,291.0,ПСПбГМУ-3,87.0,8.0,59.0,5400.0
53.0,93.0,297.0,ПСПбГМУ-3,85.0,8.0,58.0,5500.0
54.0,93.0,303.0,ПСПбГМУ-3,87.0,8.0,55.0,5600.0
55.0,93.0,308.0,ПСПбГМУ-3,88.0,8.0,55.0,5700.0
56.0,92.0,314.0,ПСПбГМУ-3,86.0,8.0,57.0,5800.0
57.0,92.0,320.0,ПСПбГМУ-3,85.0,8.0,54.0,5900.0
58.0,92.0,326.0,ПСПбГМУ-3,86.0,7.0,54.0,6001.0
59.0,92.0,332.0,ПСПбГМУ-3,88.0,8.0,48.0,6100.0
60.0,92.0,337.0,ПСПбГМУ-3,88.0,7.0,48.0,6200.0
61.0,92.0,343.0,ПСПбГМУ-3,90.0,7.0,49.0,6300.0
62.0,92.0,348.0,ПСПбГМУ-3,91.0,7.0,52.0,6400.0
63.0,92.0,354.0,ПСПбГМУ-3,90.0,7.0,56.0,6500.0
64.0,92.0,360.0,ПСПбГМУ-3,90.0,7.0,52.0,6600.0
65.0,92.0,365.0,ПСПбГМУ-3,91.0,7.0,55.0,6699.0
66.0,92.0,371.0,ПСПбГМУ-3,91.0,7.0,55.0,6799.0
67.0,92.0,376.0,ПСПбГМУ-3,92.0,7.0,55.0,6900.0
68.0,92.0,382.0,ПСПбГМУ-3,91.0,7.0,53.0,7001.0
69.0,92.0,387.0,ПСПбГМУ-3,91.0,7.0,53.0,7099.0
70.0,92.0,393.0,ПСПбГМУ-3,91.0,7.0,53.0,7200.0
71.0,92.0,398.0,ПСПбГМУ-3,91.0,7.0,53.0,7300.0
72.0,92.0,404.0,ПСПбГМУ-3,92.0,7.0,53.0,7400.0
73.0,92.0,409.0,ПСПбГМУ-3,92.0,7.0,53.0,7499.0
74.0,92.0,415.0,ПСПбГМУ-3,92.0,7.0,53.0,7600.0
75.0,92.0,420.0,ПСПбГМУ-3,92.0,7.0,52.0,7699.0
76.0,92.0,425.0,ПСПбГМУ-3,92.0,7.0,54.0,7800.0
77.0,92.0,431.0,ПСПбГМУ-3,92.0,7.0,54.0,7899.0
78.0,92.0,436.0,ПСПбГМУ-3,93.0,7.0,53.0,7999.0
79.0,92.0,441.0,ПСПбГМУ-3,94.0,7.0,54.0,8099.0
80.0,92.0,447.0,ПСПбГМУ-3,94.0,7.0,52.0,8199.0
81.0,92.0,452.0,ПСПбГМУ-3,94.0,7.0,52.0,8300.0
82.0,92.0,458.0,ПСПбГМУ-3,94.0,7.0,50.0,8400.0
83.0,92.0,463.0,ПСПбГМУ-3,95.0,7.0,53.0,8499.0
84.0,92.0,468.0,ПСПбГМУ-3,96.0,7.0,51.0,8600.0
85.0,92.0,473.0,ПСПбГМУ-3,96.0,7.0,51.0,8700.0
86.0,92.0,478.0,ПСПбГМУ-3,96.0,7.0,52.0,8800.0
87.0,92.0,484.0,ПСПбГМУ-3,96.0,7.0,52.0,8899.0
88.0,92.0,489.0,ПСПбГМУ-3,97.0,7.0,49.0,8999.0
89.0,92.0,494.0,ПСПбГМУ-3,97.0,7.0,51.0,9100.0
90.0,92.0,499.0,ПСПбГМУ-3,97.0,7.0,51.0,9198.0
91.0,92.0,503.0,ПСПбГМУ-3,111.0,7.0,29.0,9298.0
92.0,93.0,507.0,ПСПбГМУ-3,111.0,7.0,29.0,9400.0
93.0,93.0,511.0,ПСПбГМУ-3,113.0,7.0,76.0,9499.0
94.0,93.0,516.0,ПСПбГМУ-3,103.0,7.0,65.0,9600.0
95.0,93.0,521.0,ПСПбГМУ-3,99.0,7.0,60.0,9699.0
96.0,93.0,526.0,ПСПбГМУ-3,105.0,7.0,65.0,9799.0
97.0,93.0,531.0,ПСПбГМУ-3,102.0,7.0,100.0,9899.0
98.0,93.0,535.0,ПСПбГМУ-3,104.0,7.0,98.0,9998.0
99.0,93.0,540.0,ПСПбГМУ-3,110.0,7.0,89.0,10099.0
100.0,93.0,543.0,ПСПбГМУ-3,110.0,7.0,89.0,10197.0
101.0,94.0,547.0,ПСПбГМУ-3,130.0,7.0,23.0,10299.0
102.0,94.0,550.0,ПСПбГМУ-3,130.0,7.0,23.0,10397.0
103.0,95.0,553.0,ПСПбГМУ-3,130.0,8.0,23.0,10497.0
104.0,95.0,557.0,ПСПбГМУ-3,156.0,8.0,23.0,10598.0
105.0,95.0,561.0,ПСПбГМУ-3,128.0,8.0,69.0,10699.0
106.0,95.0,566.0,ПСПбГМУ-3,111.0,8.0,67.0,10799.0
107.0,95.0,572.0,ПСПбГМУ-3,94.0,8.0,71.0,10899.0
108.0,95.0,577.0,ПСПбГМУ-3,90.0,8.0,63.0,11000.0
109.0,95.0,583.0,ПСПбГМУ-3,88.0,8.0,70.0,11100.0
110.0,95.0,589.0,ПСПбГМУ-3,88.0,8.0,63.0,11199.0
111.0,95.0,594.0,ПСПбГМУ-3,87.0,8.0,72.0,11299.0
112.0,95.0,600.0,ПСПбГМУ-3,89.0,8.0,57.0,11399.0
113.0,95.0,606.0,ПСПбГМУ-3,89.0,8.0,70.0,11500.0
114.0,95.0,611.0,ПСПбГМУ-3,89.0,7.0,67.0,11600.0
115.0,95.0,617.0,ПСПбГМУ-3,90.0,7.0,66.0,11700.0
116.0,95.0,622.0,ПСПбГМУ-3,91.0,7.0,60.0,11800.0
117.0,95.0,628.0,ПСПбГМУ-3,92.0,7.0,61.0,11900.0
118.0,95.0,633.0,ПСПбГМУ-3,90.0,7.0,72.0,12000.0
119.0,95.0,639.0,ПСПбГМУ-3,90.0,7.0,63.0,12100.0
120.0,95.0,644.0,ПСПбГМУ-3,91.0,7.0,59.0,12200.0
121.0,95.0,650.0,ПСПбГМУ-3,91.0,7.0,63.0,12300.0
122.0,95.0,655.0,ПСПбГМУ-3,92.0,7.0,60.0,12399.0
123.0,95.0,661.0,ПСПбГМУ-3,91.0,7.0,67.0,12499.0
124.0,95.0,666.0,ПСПбГМУ-3,93.0,7.0,56.0,12599.0
125.0,95.0,672.0,ПСПбГМУ-3,92.0,7.0,66.0,12699.0
126.0,95.0,677.0,ПСПбГМУ-3,92.0,7.0,66.0,12800.0
127.0,95.0,683.0,ПСПбГМУ-3,92.0,7.0,66.0,12899.0
128.0,94.0,688.0,ПСПбГМУ-3,92.0,7.0,69.0,12999.0
129.0,94.0,693.0,ПСПбГМУ-3,92.0,7.0,68.0,13098.0
130.0,94.0,699.0,ПСПбГМУ-3,93.0,7.0,64.0,13199.0
131.0,94.0,704.0,ПСПбГМУ-3,95.0,6.0,67.0,13299.0
132.0,94.0,709.0,ПСПбГМУ-3,95.0,6.0,65.0,13399.0
133.0,95.0,714.0,ПСПбГМУ-3,99.0,7.0,68.0,13499.0
134.0,95.0,719.0,ПСПбГМУ-3,99.0,7.0,68.0,13598.0
135.0,95.0,724.0,ПСПбГМУ-3,103.0,7.0,63.0,13699.0
136.0,95.0,729.0,ПСПбГМУ-3,102.0,7.0,62.0,13799.0
137.0,95.0,734.0,ПСПбГМУ-3,103.0,7.0,60.0,13900.0
138.0,95.0,739.0,ПСПбГМУ-3,102.0,7.0,62.0,13999.0
139.0,95.0,743.0,ПСПбГМУ-3,102.0,7.0,62.0,14099.0
140.0,95.0,747.0,ПСПбГМУ-3,102.0,7.0,62.0,14198.0
141.0,95.0,751.0,ПСПбГМУ-3,110.0,7.0,86.0,14298.0
142.0,95.0,756.0,ПСПбГМУ-3,104.0,7.0,68.0,14399.0
143.0,95.0,762.0,ПСПбГМУ-3,90.0,7.0,62.0,14499.0
144.0,95.0,768.0,ПСПбГМУ-3,86.0,7.0,65.0,14600.0
145.0,95.0,774.0,ПСПбГМУ-3,83.0,7.0,62.0,14700.0
146.0,95.0,780.0,ПСПбГМУ-3,83.0,6.0,57.0,14799.0
147.0,95.0,786.0,ПСПбГМУ-3,82.0,6.0,60.0,14900.0
148.0,95.0,792.0,ПСПбГМУ-3,82.0,6.0,57.0,14999.0
149.0,95.0,799.0,ПСПбГМУ-3,82.0,6.0,55.0,15099.0
150.0,95.0,805.0,ПСПбГМУ-3,82.0,6.0,53.0,15199.0
151.0,94.0,811.0,ПСПбГМУ-3,82.0,6.0,53.0,15300.0
152.0,94.0,817.0,ПСПбГМУ-3,83.0,6.0,52.0,15399.0
153.0,94.0,823.0,ПСПбГМУ-3,83.0,6.0,55.0,15499.0
154.0,94.0,829.0,ПСПбГМУ-3,84.0,6.0,56.0,15599.0
155.0,94.0,835.0,ПСПбГМУ-3,84.0,6.0,55.0,15699.0
156.0,94.0,841.0,ПСПбГМУ-3,84.0,6.0,56.0,15799.0
157.0,94.0,847.0,ПСПбГМУ-3,84.0,6.0,54.0,15899.0
158.0,94.0,853.0,ПСПбГМУ-3,86.0,6.0,52.0,16000.0
159.0,94.0,858.0,ПСПбГМУ-3,86.0,6.0,54.0,16099.0
160.0,94.0,864.0,ПСПбГМУ-3,85.0,6.0,53.0,16199.0
161.0,94.0,870.0,ПСПбГМУ-3,85.0,6.0,53.0,16299.0
162.0,94.0,876.0,ПСПбГМУ-3,86.0,6.0,54.0,16399.0
163.0,94.0,882.0,ПСПбГМУ-3,85.0,6.0,52.0,16499.0
164.0,94.0,888.0,ПСПбГМУ-3,85.0,6.0,54.0,16598.0
165.0,94.0,894.0,ПСПбГМУ-3,86.0,6.0,52.0,16698.0
166.0,93.0,899.0,ПСПбГМУ-3,87.0,6.0,54.0,16798.0
167.0,93.0,905.0,ПСПбГМУ-3,87.0,6.0,51.0,16899.0
168.0,93.0,911.0,ПСПбГМУ-3,87.0,6.0,52.0,16999.0
169.0,93.0,917.0,ПСПбГМУ-3,87.0,6.0,52.0,17098.0
170.0,93.0,922.0,ПСПбГМУ-3,89.0,6.0,53.0,17199.0
171.0,93.0,928.0,ПСПбГМУ-3,91.0,6.0,52.0,17298.0
172.0,93.0,934.0,ПСПбГМУ-3,89.0,6.0,54.0,17399.0
173.0,93.0,939.0,ПСПбГМУ-3,89.0,6.0,52.0,17499.0
174.0,93.0,945.0,ПСПбГМУ-3,89.0,6.0,57.0,17599.0
175.0,93.0,950.0,ПСПбГМУ-3,90.0,6.0,54.0,17699.0
176.0,93.0,956.0,ПСПбГМУ-3,92.0,6.0,56.0,17798.0
177.0,93.0,961.0,ПСПбГМУ-3,92.0,6.0,68.0,17899.0
178.0,93.0,966.0,ПСПбГМУ-3,94.0,6.0,67.0,17998.0
179.0,93.0,972.0,ПСПбГМУ-3,94.0,6.0,64.0,18098.0
180.0,93.0,977.0,ПСПбГМУ-3,93.0,6.0,68.0,18198.0
181.0,93.0,983.0,ПСПбГМУ-3,94.0,6.0,64.0,18299.0
182.0,93.0,988.0,ПСПбГМУ-3,94.0,6.0,63.0,18399.0
183.0,93.0,993.0,ПСПбГМУ-3,93.0,6.0,60.0,18498.0
184.0,93.0,1000.0,ПСПбГМУ-3,91.0,6.0,54.0,18617.0
0.0,0.0,0.0,СПБГМТУ-3,0.0,3.0,0.0,100.0
1.0,299.0,5.0,СПБГМТУ-3,112.0,3.0,0.0,199.0
2.0,153.0,12.0,СПБГМТУ-3,92.0,3.0,60.0,299.0
3.0,119.0,18.0,СПБГМТУ-3,80.0,2.0,56.0,400.0
4.0,105.0,25.0,СПБГМТУ-3,77.0,1.0,53.0,500.0
5.0,97.0,31.0,СПБГМТУ-3,76.0,1.0,53.0,600.0
6.0,93.0,38.0,СПБГМТУ-3,77.0,1.0,51.0,700.0
7.0,90.0,44.0,СПБГМТУ-3,77.0,2.0,51.0,800.0
8.0,90.0,51.0,СПБГМТУ-3,78.0,2.0,51.0,900.0
9.0,88.0,57.0,СПБГМТУ-3,78.0,2.0,49.0,1001.0
10.0,87.0,64.0,СПБГМТУ-3,78.0,2.0,50.0,1100.0
11.0,86.0,70.0,СПБГМТУ-3,79.0,2.0,48.0,1200.0
12.0,85.0,76.0,СПБГМТУ-3,79.0,2.0,48.0,1300.0
13.0,85.0,83.0,СПБГМТУ-3,79.0,3.0,46.0,1400.0
14.0,85.0,89.0,СПБГМТУ-3,80.0,2.0,47.0,1500.0
15.0,84.0,95.0,СПБГМТУ-3,80.0,2.0,46.0,1601.0
16.0,84.0,102.0,СПБГМТУ-3,80.0,3.0,48.0,1700.0
17.0,84.0,108.0,СПБГМТУ-3,80.0,3.0,48.0,1800.0
